Year,ZipCode,Building_Category,Current_Value,Current_Maintenance,Senior Population
2019,V6N,Historic Area,1334836.5251838649,171716.76044406297,49
2019,V6N,Historic Area,1500626.5154213991,205584.7613986253,9
2019,V6N,Historic Area,1465462.533350957,206555.3583571188,23
2019,V6N,Industrial,1380469.7597308343,217920.41177700236,5
2019,V6N,Industrial,1738025.934172958,247078.2466359095,10
2019,V6N,Industrial,1803772.6516589208,205128.88775377563,8
2019,V6N,Industrial,1972402.8057970132,240414.51228579713,3
2019,V6N,Industrial,1488265.2920942311,263652.17542815336,2
2019,V6N,Industrial,1387974.3540162842,274117.9893000198,7
2019,V6N,Industrial,1718767.374712102,224791.8903547019,3
2019,V6N,Industrial,1582950.4438009376,270064.1032813191,1
2019,V6N,Industrial,1723463.2685204074,220343.564686468,2
2019,V6N,Industrial,1811211.044767071,231561.26688446937,8
2019,V6N,Industrial,1747373.84217899,259901.26939608133,8
2019,V6N,Industrial,1928037.1965182845,234217.09253059796,10
2019,V6N,Industrial,1688245.8171637263,208560.50553742488,3
2019,V6N,Industrial,1951984.417750829,240094.74921670978,3
2019,V6N,Industrial,1824219.0334214566,194275.35997114299,2
2019,V6N,Industrial,1725508.1852690727,234681.9010806738,6
2019,V6N,Industrial,1935407.4906075452,245376.35081821276,9
2019,V6N,Industrial,1992160.9305018547,249071.23701375542,7
2019,V6N,Industrial,1550759.815090741,245057.9754930825,3
2019,V6N,Multiple Family Dwelling,910950.4546158097,224669.14864044587,23
2019,V6N,Multiple Family Dwelling,703186.2449941199,235134.16621041004,5
2019,V6N,Multiple Family Dwelling,977338.8780610048,295377.1306571757,37
2019,V6N,Multiple Family Dwelling,840053.8778058304,231937.71899110495,91
2019,V6N,Multiple Family Dwelling,743371.6102764588,231619.8790129891,81
2019,V6N,Multiple Family Dwelling,923441.4730780127,274502.4283220834,32
2019,V6N,Multiple Family Dwelling,707942.0582085176,232943.2015726341,51
2019,V6N,Multiple Family Dwelling,910333.8501561531,217755.5795707447,54
2019,V6N,One Family Dwelling,2218454.0352630303,225849.89126376944,151
2019,V6N,One Family Dwelling,1720054.0812613715,238535.96870065932,142
2019,V6N,Two Family Dwelling,1155022.7395932018,220418.82482465406,119
2019,V6N,Two Family Dwelling,1531644.1407928716,151681.97643672168,107
2019,V6N,Two Family Dwelling,1218044.8026524044,187684.748884476,129
2019,V6N,Two Family Dwelling,1603373.1667993718,213501.14383178647,46
2019,V6N,Two Family Dwelling,1297812.5148031611,188926.4822430448,0
2019,V6N,Two Family Dwelling,1186484.1331959085,154545.05132518808,79
2019,V6N,Two Family Dwelling,1429071.8127381261,173808.2395362388,67
2019,V6N,Two Family Dwelling,1214064.6953858687,191035.9851461378,116
2019,V6N,Two Family Dwelling,1689268.273063799,209439.2684037307,48
2019,V6N,Two Family Dwelling,1520006.7861447101,213054.87433397796,114
2019,V6N,Two Family Dwelling,1656050.970377459,216482.1838336855,108
2019,V6N,Two Family Dwelling,1550531.7045705116,182167.0083508501,58
2019,V6N,Two Family Dwelling,1304569.5994230222,173189.96101295468,105
2019,V6N,Two Family Dwelling,1159648.241124263,197081.20514078112,8
2019,V6N,Two Family Dwelling,1129094.5233133626,201022.235612452,14
2019,V6N,Two Family Dwelling,1377308.5297895642,169365.29178994574,31
2019,V6N,Two Family Dwelling,1152353.8843289537,189553.10636225637,88
2019,V6N,Two Family Dwelling,1190459.3322907425,156714.7233166254,110
2019,V6N,Two Family Dwelling,1129194.0478650134,166952.47042991527,71
2019,V6N,Two Family Dwelling,1582167.9498324909,221612.54715745154,86
2019,V6P,Commercial,1264483.36238693,238036.22048243976,4
2019,V6P,Commercial,1333889.6916393067,238129.65545922058,44
2019,V6P,Commercial,1071956.127257356,174246.37156561407,40
2019,V6P,Commercial,1201472.7297895786,176286.72353677472,5
2019,V6P,Commercial,1019459.9211375307,232963.81149909785,46
2019,V6P,Commercial,1131147.528561286,173844.03522566406,20
2019,V6P,Commercial,1152495.0280163,222663.6859565012,38
2019,V6P,Commercial,1230214.4412151207,236756.17214793322,6
2019,V6P,Commercial,1320212.6456164424,236464.4133383629,45
2019,V6P,Commercial,978366.5051021063,188432.83847064385,10
2019,V6P,Commercial,1206906.6286133875,222773.44374081682,48
2019,V6P,Commercial,1031322.4155832747,211023.71315838228,6
2019,V6P,Commercial,1125775.7653281959,186433.68679211257,25
2019,V6P,Comprehensive Development,851125.6791616381,317382.2990942305,4
2019,V6P,Comprehensive Development,1000092.3437567764,328465.48088685167,23
2019,V6P,Comprehensive Development,1010262.2068615004,263977.6428147088,1
2019,V6P,Comprehensive Development,1000937.5587941831,319244.5828932436,31
2019,V6P,Comprehensive Development,1029069.4912347851,261538.44666743634,5
2019,V6P,Comprehensive Development,1111676.1893893282,264342.911661661,25
2019,V6P,Comprehensive Development,894778.0976783629,275025.8534164666,29
2019,V6P,Comprehensive Development,899069.0108857099,353604.2127716624,3
2019,V6P,Comprehensive Development,1116772.6752294167,286281.81844066747,17
2019,V6P,Comprehensive Development,1041630.6670937197,295959.14308799047,35
2019,V6P,Comprehensive Development,939319.1469112231,281089.98796003894,48
2019,V6P,Historic Area,1522206.61236051,186737.5834141046,94
2019,V6P,Historic Area,1280216.3020018141,187502.65379411564,5
2019,V6P,Historic Area,1215101.6165765019,178970.40098067088,78
2019,V6P,Historic Area,1411084.4836344717,204724.19602279976,67
2019,V6P,Industrial,1960106.8424866528,199829.0231183391,3
2019,V6P,Industrial,1461804.596475615,275919.2957281705,4
2019,V6P,Industrial,1958580.2161398234,209895.55548048235,8
2019,V6P,Industrial,1492325.8573881492,247458.63172049602,4
2019,V6P,Industrial,2029112.3551813923,246643.144717383,10
2019,V6P,Industrial,2042123.7465549964,212794.8537839315,10
2019,V6P,Industrial,1482069.7355970463,225251.0893010064,0
2019,V6P,Industrial,1508304.68002254,243947.45866451546,7
2019,V6P,Industrial,1990219.9225299903,265717.0513098952,4
2019,V6P,Industrial,1575190.6492421185,209374.4748441256,0
2019,V6P,Industrial,1848477.1542045758,220600.51286400142,2
2019,V6P,Industrial,1795142.087813295,269399.31348746625,9
2019,V6P,Industrial,1542551.655292343,225723.7216658771,2
2019,V6P,Multiple Family Dwelling,659730.6536026399,262603.6054932032,88
2019,V6P,Multiple Family Dwelling,939812.346863657,240895.27601388335,57
2019,V6P,Multiple Family Dwelling,818265.6423126427,287583.3436969134,99
2019,V6P,Multiple Family Dwelling,883623.0242480572,226843.9875034491,64
2019,V6P,Multiple Family Dwelling,960922.0650579972,290671.73869666544,20
2019,V6P,Multiple Family Dwelling,735978.958928742,271042.48609725496,59
2019,V6P,Multiple Family Dwelling,781904.0947894463,233709.05864252112,20
2019,V6P,Multiple Family Dwelling,948607.4798193068,243188.22835170056,30
2019,V6P,Multiple Family Dwelling,663202.5261939998,279327.9499838025,81
2019,V6P,Multiple Family Dwelling,962268.9701877808,236912.61853534935,63
2019,V6P,Multiple Family Dwelling,675002.0264828563,208219.29687087212,35
2019,V6P,Multiple Family Dwelling,833037.3668063331,230732.1353505685,35
2019,V6P,Multiple Family Dwelling,890704.6757080863,241335.80428448468,56
2019,V6P,One Family Dwelling,2405436.474774778,335626.8089687775,48
2019,V6P,One Family Dwelling,1998530.7280561347,296725.88674902887,83
2019,V6P,One Family Dwelling,1653238.185517258,316950.1218152838,166
2019,V6P,One Family Dwelling,1686149.1723120827,248688.513338394,81
2019,V6P,One Family Dwelling,2396886.2605419266,273288.54031071096,177
2019,V6P,One Family Dwelling,1890922.19641709,237459.41557215157,103
2019,V6P,One Family Dwelling,1824285.4466560972,245524.26373346723,81
2019,V6P,One Family Dwelling,1688021.7537200572,300983.8248384678,81
2019,V6P,One Family Dwelling,2385061.0485669747,297146.8800234485,59
2019,V6P,One Family Dwelling,2387096.4634498586,243343.46719966523,87
2019,V6P,One Family Dwelling,2354339.599597678,289933.6969611218,17
2019,V6P,One Family Dwelling,2053844.222054669,235865.48403349286,164
2019,V6P,One Family Dwelling,1658227.8317368855,308647.5923646609,14
2019,V6P,One Family Dwelling,1830765.9162537963,283140.40013188386,67
2019,V6P,One Family Dwelling,2200141.6689518215,287051.6924607805,66
2019,V6P,Two Family Dwelling,1438242.5207629662,178830.31408255865,97
2019,V6P,Two Family Dwelling,1440544.6183811722,149991.28918001606,110
2019,V6P,Two Family Dwelling,1583797.3904507158,151973.03954164428,26
2019,V6P,Two Family Dwelling,1153106.8876116101,220947.93127817387,25
2019,V6P,Two Family Dwelling,1448427.2954962149,216596.20384455167,100
2019,V6P,Two Family Dwelling,1402937.5705039115,192050.75909791666,0
2019,V6P,Two Family Dwelling,1386692.9057891222,213626.4221944358,73
2019,V6P,Two Family Dwelling,1381802.130793571,218492.48015887072,40
2019,V6P,Two Family Dwelling,1242509.2149003393,199877.35569568255,74
2019,V6P,Two Family Dwelling,1669237.3698599818,173727.17950572868,7
2019,V6P,Two Family Dwelling,1556611.0491690983,217471.86567377008,116
2019,V6P,Two Family Dwelling,1197966.838665719,193868.0492555327,50
2019,V6P,Two Family Dwelling,1504484.0643146257,204996.76932571575,120
2019,V6P,Two Family Dwelling,1251476.8942426965,201202.3917034321,67
2019,V6P,Two Family Dwelling,1541769.87689135,188431.8233258908,52
2019,V6P,Two Family Dwelling,1487881.6599564361,179597.39687968843,65
2019,V6P,Two Family Dwelling,1196404.2637996695,175901.1571739775,93
2019,V6P,Two Family Dwelling,1528494.430880771,179095.57227496227,101
2019,V6P,Two Family Dwelling,1425449.616497656,171597.92138106696,65
2019,V6P,Two Family Dwelling,1243224.029200901,165492.32672760062,29
2019,V6R,Commercial,1375700.7346782724,231802.76575136193,34
2019,V6R,Commercial,1244064.9363589846,228837.6629938507,20
2019,V6R,Commercial,1382504.7534678644,179774.56790293308,11
2019,V6R,Commercial,1211987.3341099164,231991.28159977534,49
2019,V6R,Commercial,1194068.4009687458,177668.00937021596,36
2019,V6R,Commercial,1385391.6083705262,209789.9703630966,42
2019,V6R,Commercial,1214516.4873730978,233388.07793144113,24
2019,V6R,Commercial,1131464.219942421,223486.56436629896,42
2019,V6R,Commercial,1111631.1376392506,233059.66161976862,3
2019,V6R,Commercial,1363689.042293169,202515.3464566087,35
2019,V6R,Commercial,1326538.0441872554,210217.01910308562,45
2019,V6R,Commercial,1182864.6128935989,181250.99442150854,16
2019,V6R,Commercial,1420593.9397742113,183800.3163882617,34
2019,V6R,Commercial,1271363.1627042652,203190.4036018571,21
2019,V6R,Commercial,1399929.984051308,177447.23251681312,16
2019,V6R,Commercial,1348563.7002724751,235420.5016739946,15
2019,V6R,Comprehensive Development,938219.0233289568,367886.02436386223,35
2019,V6R,Historic Area,1157185.6920755538,185773.52089541635,32
2019,V6R,Historic Area,1240386.1178909317,171377.08827529888,57
2019,V6R,Historic Area,1216999.5407888386,221579.75998081363,55
2019,V6R,Historic Area,1443556.2886668013,189221.0039984313,92
2019,V6R,Historic Area,1087680.1576883814,177261.96489273527,60
2019,V6R,Historic Area,1241809.3072605596,222540.1006286157,74
2019,V6R,Historic Area,1365152.4992580148,206408.62702619805,100
2019,V6R,Industrial,1983891.4742698583,257581.01836924435,10
2019,V6R,Industrial,1717418.3877030667,222283.37772546586,5
2019,V6R,Industrial,1799152.062641566,268158.52459393826,2
2019,V6R,Industrial,1804802.8370533704,272798.5319542321,0
2019,V6R,Multiple Family Dwelling,899035.3064238769,294998.98755194794,13
2019,V6R,Multiple Family Dwelling,919019.5908755205,257513.58463431138,22
2019,V6R,Multiple Family Dwelling,715711.6172241004,275036.9265325764,27
2019,V6R,Multiple Family Dwelling,700261.5983025006,231559.52102189368,53
2019,V6R,Multiple Family Dwelling,917235.210835869,262781.646791987,3
2019,V6R,One Family Dwelling,2061396.0986158315,332311.7563996009,99
2019,V6R,One Family Dwelling,2024918.5809984624,317064.1330962599,40
2019,V6R,One Family Dwelling,1694276.140278121,230246.6683165353,46
2019,V6R,One Family Dwelling,1840449.108857128,233315.18076274625,78
2019,V6R,One Family Dwelling,1668303.5138687226,316067.6331478411,9
2019,V6R,One Family Dwelling,2191483.0282653454,241381.63872829545,80
2019,V6R,One Family Dwelling,2205620.98747973,246122.90207945296,125
2019,V6R,One Family Dwelling,2134691.9217172596,334711.4608279441,11
2019,V6R,One Family Dwelling,2237258.0807180735,269814.4994095998,124
2019,V6R,One Family Dwelling,2188996.3724714755,317159.8409607022,41
2019,V6R,One Family Dwelling,1782345.807006111,333170.5255704504,149
2019,V6R,One Family Dwelling,1853950.0533360594,301105.15104929573,130
2019,V6R,One Family Dwelling,1984211.6218448982,263852.7097117698,36
2019,V6R,One Family Dwelling,1997871.382212212,323329.9237104898,54
2019,V6R,One Family Dwelling,2346351.49627789,301127.70312136173,93
2019,V6R,One Family Dwelling,1693585.6939100814,312941.9156135783,86
2019,V6R,One Family Dwelling,1815918.5833865032,265562.2932524126,143
2019,V6R,One Family Dwelling,1974268.8365427486,316067.1684886309,100
2019,V6R,Two Family Dwelling,1678894.9656254407,204730.07027571235,126
2019,V6R,Two Family Dwelling,1487301.6999066363,204271.78787001528,32
2019,V6R,Two Family Dwelling,1214066.8417387353,215221.56137341144,17
2019,V6R,Two Family Dwelling,1607041.0508354008,171018.65886225316,115
2019,V6R,Two Family Dwelling,1302857.7356960478,150622.4993195014,59
2019,V6R,Two Family Dwelling,1606877.6005576851,204324.72527688055,84
2019,V6S,Commercial,1202269.1557820474,207008.32585215045,24
2019,V6S,Commercial,1167374.953221558,224057.79167780478,16
2019,V6S,Commercial,1094934.0030822556,163595.46705283615,18
2019,V6S,Commercial,961985.9928294152,168137.61140987667,43
2019,V6S,Commercial,1252800.1139445477,160142.3323977485,45
2019,V6S,Commercial,1130017.279547047,174668.45504775818,26
2019,V6S,Comprehensive Development,1008772.0446543806,363164.3802339638,4
2019,V6S,Comprehensive Development,1094880.6468364815,367695.3329271931,41
2019,V6S,Comprehensive Development,1121595.5878923323,332584.74651427375,6
2019,V6S,Comprehensive Development,928159.3903847212,304907.0329616385,12
2019,V6S,Comprehensive Development,1001415.6797392966,333875.6649540226,0
2019,V6S,Comprehensive Development,1068291.3701624533,329844.19531989656,4
2019,V6S,Comprehensive Development,988346.9888056753,373223.9030973825,20
2019,V6S,Comprehensive Development,764018.5362275684,356820.45889165415,37
2019,V6S,Comprehensive Development,1032735.9749582439,292675.3242185276,13
2019,V6S,Comprehensive Development,962586.3451610866,289743.3151823105,44
2019,V6S,Historic Area,1179184.6026342053,236015.10801729004,57
2019,V6S,Historic Area,1375258.0247932938,219880.76426424464,42
2019,V6S,Historic Area,1484006.5426450507,186135.42507175927,75
2019,V6S,Historic Area,1212710.0453116205,217520.68942914865,88
2019,V6S,Industrial,1475089.2935563284,274941.7452635522,2
2019,V6S,Industrial,1452775.522935813,210265.91695806597,9
2019,V6S,Industrial,1806933.6188250235,221345.34978879036,5
2019,V6S,Industrial,1883417.6223462739,239151.50118769027,10
2019,V6S,Industrial,1455451.3045677724,194377.40701902786,3
2019,V6S,Industrial,1859217.3278118155,199673.45282704642,5
2019,V6S,Industrial,1697138.371365851,256923.8539742528,2
2019,V6S,Industrial,1715506.2774274468,233092.93157528102,8
2019,V6S,Industrial,1385605.2979732633,194537.2580778255,10
2019,V6S,Industrial,1711407.4042781806,255695.48266626065,6
2019,V6S,Industrial,2007276.5308956583,213055.2896649955,9
2019,V6S,Industrial,1509686.1242784746,245341.22755916917,5
2019,V6S,Industrial,2026594.0490965077,268901.122031406,6
2019,V6S,Industrial,1459447.2812119352,203688.5823265118,1
2019,V6S,Industrial,1448221.65659398,228064.40810127987,9
2019,V6S,Industrial,1443883.9543509744,222254.74047298185,1
2019,V6S,Multiple Family Dwelling,691497.1168896799,309488.4779823495,98
2019,V6S,Multiple Family Dwelling,875774.3452496269,255857.50027193318,86
2019,V6S,Multiple Family Dwelling,757140.0532101138,214737.82483869,96
2019,V6S,One Family Dwelling,2325192.81907506,254642.17086491061,140
2019,V6S,One Family Dwelling,2329637.318340912,312261.0013747237,80
2019,V6S,One Family Dwelling,2270504.3212285596,231260.47329132317,90
2019,V6S,One Family Dwelling,1821963.0727175907,237733.33879045004,47
2019,V6S,One Family Dwelling,1638860.6420691719,321279.0793331703,7
2019,V6S,One Family Dwelling,1676317.9913002711,234730.88972113156,106
2019,V6S,One Family Dwelling,1734340.4324760651,301634.7268417097,143
2019,V6S,One Family Dwelling,1970003.4496804134,304954.65848426236,12
2019,V6S,One Family Dwelling,1838269.6902665456,305422.2149947677,37
2019,V6S,One Family Dwelling,2383068.706314156,275285.97213426966,107
2019,V6S,One Family Dwelling,1996127.0592668792,320207.00287248066,77
2019,V6S,One Family Dwelling,1753889.3680620496,304919.59808696085,147
2019,V6S,One Family Dwelling,1894737.2221844264,248239.38609776722,139
2019,V6S,One Family Dwelling,1734299.1529604967,250742.88495216376,141
2019,V6S,One Family Dwelling,2058705.237577309,225486.83281237524,44
2019,V6S,One Family Dwelling,2370455.764083109,250744.31075714773,100
2019,V6S,Two Family Dwelling,1375166.587806573,162736.62030698638,22
2019,V6S,Two Family Dwelling,1477536.6882372976,202944.69742101236,46
2019,V6S,Two Family Dwelling,1674692.633982013,164664.09574373066,87
2019,V6S,Two Family Dwelling,1469657.462143813,177906.87917764514,54
2019,V6S,Two Family Dwelling,1645572.4901154188,192495.92060136874,125
2019,V6S,Two Family Dwelling,1632369.6347207755,205840.322526685,28
2019,V6S,Two Family Dwelling,1352957.3940577393,152064.60002179942,24
2019,V6S,Two Family Dwelling,1355527.8992117082,165408.53566724955,34
2019,V6S,Two Family Dwelling,1570869.9930932294,220269.14362561915,24
2019,V6S,Two Family Dwelling,1494499.2758254663,188223.42213837613,96
2019,V6S,Two Family Dwelling,1281394.0935313795,176895.73568838678,10
2019,V6S,Two Family Dwelling,1556596.6973968046,197261.87674828753,11
2019,V6S,Two Family Dwelling,1655029.24780849,188631.67497338165,5
2019,V6S,Two Family Dwelling,1482905.1456733455,175224.4266763487,7
2019,V6S,Two Family Dwelling,1392034.1900742396,214693.50439210283,58
2019,V6S,Two Family Dwelling,1628125.4027429107,187230.19002164825,84
2019,V6S,Two Family Dwelling,1679625.5437742881,154671.09360318538,88
2019,V6S,Two Family Dwelling,1423834.2049462916,218056.32058188718,27
2019,V6S,Two Family Dwelling,1183042.4942957168,183506.0258046969,34
2019,V6T,Commercial,1038305.44628391,188045.82661835087,25
2019,V6T,Comprehensive Development,926001.8887089646,266410.2904072615,31
2019,V6T,Comprehensive Development,770509.1564044893,307100.92210413417,11
2019,V6T,Comprehensive Development,985616.3368209839,349607.053476613,46
2019,V6T,Comprehensive Development,933332.6855519662,282285.03710006416,11
2019,V6T,Comprehensive Development,793533.7208138609,383928.43772553874,34
2019,V6T,Historic Area,1324065.2748300973,230743.68595723368,75
2019,V6T,Historic Area,1552487.7808918701,199951.74431491698,85
2019,V6T,Historic Area,1421267.598511839,163150.1749976128,8
2019,V6T,Historic Area,1123271.8312641159,186759.36738884894,2
2019,V6T,Historic Area,1476548.9338016785,198382.8366597096,63
2019,V6T,Historic Area,1275816.6312414904,209410.42933065174,8
2019,V6T,Historic Area,1445265.387189921,212643.66183907018,81
2019,V6T,Historic Area,1459630.0913398108,199474.3156274325,26
2019,V6T,Historic Area,1329552.924876284,190028.99408876267,14
2019,V6T,Historic Area,1224359.4980331224,201291.68433123085,12
2019,V6T,Historic Area,1101482.2366998056,226811.76608348003,12
2019,V6T,Historic Area,1411628.9560155803,195688.77667473274,59
2019,V6T,Historic Area,1151459.0781143603,233872.55486593518,44
2019,V6T,Historic Area,1119755.0701607238,228721.27321013034,69
2019,V6T,Historic Area,1063001.1181255,200571.4470168805,36
2019,V6T,Industrial,1946587.0031906723,204784.07381554367,8
2019,V6T,Industrial,1920804.3500354155,216143.89378220082,0
2019,V6T,Industrial,1418944.8220077273,223782.32070371113,0
2019,V6T,Industrial,1532906.255551713,207602.4235631241,5
2019,V6T,Multiple Family Dwelling,874820.1799242422,270926.6144753433,57
2019,V6T,Multiple Family Dwelling,892341.7398644453,295085.50388220727,34
2019,V6T,Multiple Family Dwelling,930405.3885661165,229939.53350213167,22
2019,V6T,Multiple Family Dwelling,975352.5836210205,293696.655410055,92
2019,V6T,Multiple Family Dwelling,964022.4908867709,274228.5936453214,27
2019,V6T,Multiple Family Dwelling,948178.7526190741,224173.2830794298,23
2019,V6T,One Family Dwelling,1983505.2783836368,243493.65813015736,25
2019,V6T,One Family Dwelling,1812730.2960730095,235494.08547070844,161
2019,V6T,One Family Dwelling,2013587.8423488934,293831.27574141877,32
2019,V6T,One Family Dwelling,1991462.6083728154,236594.92748612937,86
2019,V6T,One Family Dwelling,2263866.1385352537,326025.1793544272,112
2019,V6T,One Family Dwelling,1927824.3744150035,310138.1732023048,7
2019,V6T,One Family Dwelling,2168573.2295847144,330382.5692151975,61
2019,V6T,One Family Dwelling,1820215.7331919523,304798.4888674588,105
2019,V6T,One Family Dwelling,1943802.2756317914,230896.8829089406,178
2019,V6T,One Family Dwelling,2254484.0631538825,307813.12616093596,90
2019,V6T,One Family Dwelling,1871511.4551659275,266825.7736474355,79
2019,V6T,One Family Dwelling,2386025.2037645653,235076.65205955104,64
2019,V6T,One Family Dwelling,2199739.8898806223,262135.63968204672,62
2019,V6T,One Family Dwelling,1993571.5384032151,279372.1579827023,142
2019,V6T,One Family Dwelling,1909324.3507708444,318493.4411968786,134
2019,V6T,One Family Dwelling,2035873.878425941,246823.63009371614,100
2019,V6T,One Family Dwelling,1617165.2680692633,270889.2542027459,151
2019,V6T,Two Family Dwelling,1258544.08737256,167666.91947808096,17
2019,V6T,Two Family Dwelling,1612278.89176921,150922.49377690192,20
2019,V6T,Two Family Dwelling,1509765.4383906054,217129.14379284685,96
2019,V6T,Two Family Dwelling,1338760.2737088162,201253.5797829285,104
2019,V6T,Two Family Dwelling,1179858.9047482207,172200.05863164715,74
2019,V6T,Two Family Dwelling,1405688.6311759984,164972.44824805847,105
2019,V6Z,Commercial,1241453.3562780824,210418.06932464827,18
2019,V6Z,Commercial,958510.3221173699,202021.52266836597,28
2019,V6Z,Commercial,1345251.9446414483,236240.99057124445,16
2019,V6Z,Commercial,1294790.9807961194,234005.63544537863,1
2019,V6Z,Commercial,1259199.7512297607,190404.21603437635,23
2019,V6Z,Commercial,1010786.9630321966,167967.49141150137,16
2019,V6Z,Commercial,1264195.1634435614,201743.4292831702,50
2019,V6Z,Commercial,1046741.9913798855,228282.2629542193,37
2019,V6Z,Commercial,969532.7522469,226564.32946147752,42
2019,V6Z,Commercial,1192254.7606795367,231360.63252685886,38
2019,V6Z,Comprehensive Development,944463.0251030843,287901.15074210934,16
2019,V6Z,Comprehensive Development,1035986.5612766616,326976.51086157054,28
2019,V6Z,Comprehensive Development,867416.4581297096,318577.95679415594,17
2019,V6Z,Comprehensive Development,877688.744593201,334991.0432345992,17
2019,V6Z,Comprehensive Development,809835.3514372533,321487.4162415279,39
2019,V6Z,Comprehensive Development,1096979.3989741341,347600.4253493176,35
2019,V6Z,Comprehensive Development,1038659.4362178369,365219.5200597671,27
2019,V6Z,Comprehensive Development,1029927.8244217213,285227.30220803653,50
2019,V6Z,Comprehensive Development,814413.9387098406,298864.6167186237,50
2019,V6Z,Comprehensive Development,1078602.2240277487,310835.97897910315,37
2019,V6Z,Comprehensive Development,904449.9332400898,257533.41595207798,31
2019,V6Z,Comprehensive Development,840099.552559794,279673.1306870505,28
2019,V6Z,Comprehensive Development,795199.5823312209,348700.6768802742,29
2019,V6Z,Comprehensive Development,1070340.7381908328,330554.5186990767,25
2019,V6Z,Comprehensive Development,1023964.7331042913,257353.39118694214,12
2019,V6Z,Comprehensive Development,1042307.2096731401,303771.2875837588,24
2019,V6Z,Historic Area,1278948.7408703675,202914.08132952848,40
2019,V6Z,Historic Area,1131525.5346751702,207134.1164334236,79
2019,V6Z,Historic Area,1324644.2456314783,175374.63539489856,69
2019,V6Z,Historic Area,1181993.7818933032,233931.4617489053,100
2019,V6Z,Historic Area,1352422.5718752046,217791.04101655053,87
2019,V6Z,Historic Area,1316212.2334104418,216823.24402910288,24
2019,V6Z,Historic Area,1053330.8631959364,198977.08616008674,81
2019,V6Z,Historic Area,1201937.523429036,231918.1173187796,40
2019,V6Z,Industrial,1587676.747865163,217848.22985501087,7
2019,V6Z,Industrial,1933236.6356724729,224621.2411848391,5
2019,V6Z,Industrial,1684540.63828721,263892.9998703286,3
2019,V6Z,Multiple Family Dwelling,800438.8541360346,250823.58977528775,71
2019,V6Z,Multiple Family Dwelling,708995.4691873174,287470.9134374576,19
2019,V6Z,Multiple Family Dwelling,741796.9145172257,225074.07126051493,91
2019,V6Z,Multiple Family Dwelling,897561.9328268636,308095.5693973342,100
2019,V6Z,Multiple Family Dwelling,893698.3119846052,210220.45170725425,46
2019,V6Z,Multiple Family Dwelling,917872.8220853071,301582.4035763428,23
2019,V6Z,One Family Dwelling,2304056.1135907937,321316.47763303464,160
2019,V6Z,One Family Dwelling,1726911.425958513,331448.2639894122,180
2019,V6Z,One Family Dwelling,1830114.1379014512,256240.0247815675,123
2019,V6Z,Two Family Dwelling,1388022.1817369312,188836.08898743914,34
2019,V6Z,Two Family Dwelling,1598659.845401848,169546.03250633902,0
2019,V6Z,Two Family Dwelling,1177527.778600608,180077.73479318703,88
2019,V6Z,Two Family Dwelling,1130276.8459523327,173580.03196794234,7
2019,V6Z,Two Family Dwelling,1630782.6441573342,190009.21094646712,70
2019,V6Z,Two Family Dwelling,1277074.1360563342,216649.9368003529,129
2019,V6Z,Two Family Dwelling,1257582.0646180215,190167.09265510272,108
2019,V6Z,Two Family Dwelling,1519947.5699029013,200569.2528354594,113
2019,V6Z,Two Family Dwelling,1650251.2084373366,208417.5836757883,84
2019,V6Z,Two Family Dwelling,1279946.0625715533,218297.01392484352,59
2019,V6Z,Two Family Dwelling,1491686.802206242,220784.32764967973,31
2019,V6Z,Two Family Dwelling,1637957.4305670501,205914.25668944098,86
2019,V6Z,Two Family Dwelling,1534183.9116287823,182611.70189464468,47
2019,V6Z,Two Family Dwelling,1456292.4420733848,175076.14989738778,20
2019,V6Z,Two Family Dwelling,1607756.3877812524,206669.45409015933,38
2019,V6Z,Two Family Dwelling,1296555.6919018184,200961.37091027116,18
2019,V6Z,Two Family Dwelling,1350536.2373781602,164354.33157849745,98
2020,V5K,Commercial,1409393.9581162878,197941.38407911785,18
2020,V5K,Commercial,1399323.7588696282,221379.17350419413,43
2020,V5K,Commercial,1178117.12415602,210111.5577956196,31
2020,V5K,Commercial,1153819.7036765115,211802.0343510638,25
2020,V5K,Commercial,1212821.2885989256,195880.24052730334,41
2020,V5K,Commercial,1281069.9858861188,197890.263423345,0
2020,V5K,Commercial,987508.1654383086,230883.10495164306,44
2020,V5K,Comprehensive Development,1134949.9146320147,320275.0528156956,25
2020,V5K,Comprehensive Development,861105.1768158128,266093.68712391006,8
2020,V5K,Comprehensive Development,1015054.880469738,349134.27305979177,24
2020,V5K,Comprehensive Development,1064717.873091001,332607.0229940885,5
2020,V5K,Comprehensive Development,777363.7038036486,335338.7993840127,15
2020,V5K,Comprehensive Development,771925.5890852009,327401.5638350881,5
2020,V5K,Comprehensive Development,1043806.2733488078,298230.31895515614,39
2020,V5K,Comprehensive Development,1078301.7798465095,259572.75373990534,10
2020,V5K,Comprehensive Development,785161.6430278315,313484.94805235317,48
2020,V5K,Comprehensive Development,1097882.4859774935,331964.36481542134,17
2020,V5K,Comprehensive Development,857806.2937663945,295957.42634972796,41
2020,V5K,Comprehensive Development,862976.5112491066,349402.1466824648,36
2020,V5K,Comprehensive Development,878275.2045939837,351675.36426949396,19
2020,V5K,Comprehensive Development,1002793.0090356799,349221.6462440035,11
2020,V5K,Comprehensive Development,1044703.0561677995,367690.2413243921,42
2020,V5K,Comprehensive Development,1114831.868198535,264960.9522107905,9
